date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:03	1302/1302	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:03%20GMT	https://static.wixstatic.com/media/3c76e2_8891bbe3372a428aac976ac59aa0ac74~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_8891bbe3372a428aac976ac59aa0ac74~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_8891bbe3372a428aac976ac59aa0ac74_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_8891bbe3372a428aac976ac59aa0ac74_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:04	1310/1310	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:04%20GMT	https://static.wixstatic.com/media/3c76e2_8afdb3a3b2e34ab79edb19c5d6107488~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_8afdb3a3b2e34ab79edb19c5d6107488~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_8afdb3a3b2e34ab79edb19c5d6107488_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_8afdb3a3b2e34ab79edb19c5d6107488_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:04	1076015/1076015	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Apr%202023%2008:54:03%20GMT	https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-3	C:/My%20Web%20Sites/anish%20oli/anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-3.html	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:05	1246/1246	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:05%20GMT	https://static.wixstatic.com/media/3c76e2_5062e9cc9b3f45dd84ec9bc9dcedde63~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_5062e9cc9b3f45dd84ec9bc9dcedde63~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_5062e9cc9b3f45dd84ec9bc9dcedde63_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_5062e9cc9b3f45dd84ec9bc9dcedde63_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:05	1072027/1072027	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Apr%202023%2008:54:05%20GMT	https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-4	C:/My%20Web%20Sites/anish%20oli/anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-4.html	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:05	1368/1368	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:06%20GMT	https://static.wixstatic.com/media/3c76e2_dde6882210a84157a7610c9f02ef0573~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_dde6882210a84157a7610c9f02ef0573~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_dde6882210a84157a7610c9f02ef0573_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_dde6882210a84157a7610c9f02ef0573_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:07	1069086/1069086	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Apr%202023%2008:54:07%20GMT	https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-5	C:/My%20Web%20Sites/anish%20oli/anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-5.html	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:07	1334/1334	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:07%20GMT	https://static.wixstatic.com/media/3c76e2_d494d08708f0431fb862a280c4ee3935~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_d494d08708f0431fb862a280c4ee3935~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_d494d08708f0431fb862a280c4ee3935_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_d494d08708f0431fb862a280c4ee3935_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:07	1336/1336	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:08%20GMT	https://static.wixstatic.com/media/3c76e2_a5cfebe621ab4133bc3e8c313bdbbd5c~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_a5cfebe621ab4133bc3e8c313bdbbd5c~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_a5cfebe621ab4133bc3e8c313bdbbd5c_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_a5cfebe621ab4133bc3e8c313bdbbd5c_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:09	1256/1256	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:09%20GMT	https://static.wixstatic.com/media/3c76e2_00ba7d40897b4f98b006b256fb7ffca0~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_00ba7d40897b4f98b006b256fb7ffca0~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_00ba7d40897b4f98b006b256fb7ffca0_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_00ba7d40897b4f98b006b256fb7ffca0_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:09	1068983/1068983	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Apr%202023%2008:54:09%20GMT	https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-6	C:/My%20Web%20Sites/anish%20oli/anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-6.html	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:09	1310/1310	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:10%20GMT	https://static.wixstatic.com/media/3c76e2_f55abc1b53484064bbfd4a12ca7d92a0~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_f55abc1b53484064bbfd4a12ca7d92a0~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_f55abc1b53484064bbfd4a12ca7d92a0_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_f55abc1b53484064bbfd4a12ca7d92a0_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:11	1310/1310	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:11%20GMT	https://static.wixstatic.com/media/3c76e2_03506c3f2bfc45f3b7f7dc24d6f89519~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_03506c3f2bfc45f3b7f7dc24d6f89519~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_03506c3f2bfc45f3b7f7dc24d6f89519_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_03506c3f2bfc45f3b7f7dc24d6f89519_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:11	1071315/1071315	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Apr%202023%2008:54:10%20GMT	https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-7	C:/My%20Web%20Sites/anish%20oli/anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-7.html	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:11	1247/1247	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:12%20GMT	https://static.wixstatic.com/media/3c76e2_27cba7c9d61e41638bde5769869e61a2~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_27cba7c9d61e41638bde5769869e61a2~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_27cba7c9d61e41638bde5769869e61a2_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_27cba7c9d61e41638bde5769869e61a2_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:13	1239/1239	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:13%20GMT	https://static.wixstatic.com/media/3c76e2_d562073ad7664802af1eba3b1ee04319~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_d562073ad7664802af1eba3b1ee04319~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_d562073ad7664802af1eba3b1ee04319_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_d562073ad7664802af1eba3b1ee04319_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:13	1068860/1068860	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Apr%202023%2008:54:13%20GMT	https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-8	C:/My%20Web%20Sites/anish%20oli/anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-8.html	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:13	1302/1302	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:14%20GMT	https://static.wixstatic.com/media/3c76e2_e8498de77aaf451fbc79a0206b4e30c0~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_e8498de77aaf451fbc79a0206b4e30c0~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_e8498de77aaf451fbc79a0206b4e30c0_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_e8498de77aaf451fbc79a0206b4e30c0_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:15	1309/1309	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:15%20GMT	https://static.wixstatic.com/media/3c76e2_353bb5a3f3c1477dbb738c915538ccc4~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_353bb5a3f3c1477dbb738c915538ccc4~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_353bb5a3f3c1477dbb738c915538ccc4_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_353bb5a3f3c1477dbb738c915538ccc4_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:15	1069677/1069677	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Apr%202023%2008:54:14%20GMT	https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-9	C:/My%20Web%20Sites/anish%20oli/anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-9.html	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:15	1282/1282	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:16%20GMT	https://static.wixstatic.com/media/3c76e2_1472f3e926b246c9b72287ba37d441f2~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_1472f3e926b246c9b72287ba37d441f2~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_1472f3e926b246c9b72287ba37d441f2_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_1472f3e926b246c9b72287ba37d441f2_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:16	1222/1222	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:17%20GMT	https://static.wixstatic.com/media/3c76e2_a8b6824436a440cf8efdac5a04f2198b~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_a8b6824436a440cf8efdac5a04f2198b~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_a8b6824436a440cf8efdac5a04f2198b_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_a8b6824436a440cf8efdac5a04f2198b_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:17	1069070/1069070	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Apr%202023%2008:54:16%20GMT	https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-10	C:/My%20Web%20Sites/anish%20oli/anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-10.html	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:17	1438/1438	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:18%20GMT	https://static.wixstatic.com/media/3c76e2_46585c7ac5ee4a3a863358a74acaf444~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_46585c7ac5ee4a3a863358a74acaf444~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_46585c7ac5ee4a3a863358a74acaf444_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_46585c7ac5ee4a3a863358a74acaf444_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:18	1278/1278	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:19%20GMT	https://static.wixstatic.com/media/3c76e2_e27562bc6b104ce384f64131930783cd~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_e27562bc6b104ce384f64131930783cd~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_e27562bc6b104ce384f64131930783cd_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_e27562bc6b104ce384f64131930783cd_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:19	1068870/1068870	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Apr%202023%2008:54:18%20GMT	https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-11	C:/My%20Web%20Sites/anish%20oli/anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-11.html	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:19	1297/1297	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:20%20GMT	https://static.wixstatic.com/media/3c76e2_e0a383b54c6a44c9ab9930a22ec33f07~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_e0a383b54c6a44c9ab9930a22ec33f07~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_e0a383b54c6a44c9ab9930a22ec33f07_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/3c76e2_e0a383b54c6a44c9ab9930a22ec33f07_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/category/all-products)
14:39:20	78243/78243	---M-Z	200	added ('OK')	application/javascript	etag:W/%22d1867842a3d08fd8badfa5eebc6f0527%22	https://static.parastorage.com/services/wix-thunderbolt/dist/ab-test-compilation/thunderbolt-commons.c358a6aa.bundle.min.js	C:/My%20Web%20Sites/anish%20oli/static.parastorage.com/services/wix-thunderbolt/dist/ab-test-compilation/thunderbolt-commons.c358a6aa.bundle.min.js	(from https://anisholi50.wixsite.com/anish-oli/cart-page)
14:39:21	150975/150975	---M-Z	200	added ('OK')	application/javascript	etag:W/%22390cd91b0817ba13e792e0c361ebcad7%22	https://static.parastorage.com/services/wix-thunderbolt/dist/ab-test-compilation/main.0ae44ec8.bundle.min.js	C:/My%20Web%20Sites/anish%20oli/static.parastorage.com/services/wix-thunderbolt/dist/ab-test-compilation/main.0ae44ec8.bundle.min.js	(from https://anisholi50.wixsite.com/anish-oli/cart-page)
14:39:21	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Apr%202023%2008:54:22%20GMT	https://anisholi50.wixsite.com/%22https://images-vod.wixmp.com/d0220cbc-4355-4bc0-8ebe-53e9ab8843ba/images/c379a7f4f6984160812510e934ae94e5~mv2/v1/fill/w_940,h_529,q_85,usm_0.66_1.00_0.01/file.jpg%22	C:/My%20Web%20Sites/anish%20oli/anisholi50.wixsite.com/_https_/images-vod.wixmp.com/d0220cbc-4355-4bc0-8ebe-53e9ab8843ba/images/c379a7f4f6984160812510e934ae94e5_mv2/v1/fill/w_940,h_529,q_85,usm_0.66_1.00_0.01/file.jpg_	(from https://anisholi50.wixsite.com/anish-oli?wix-vod-video-id=4f8ed361a9a34b2bbfb142b99063ca99&wix-vod-comp-id=comp-lg1y779w1)
14:39:23	21742/21742	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Apr%202023%2008:54:23%20GMT	https://static.wixstatic.com/media/035244_516142e5fd21466aaf92b39e0883e66f~mv2.png/v1/crop/x_26,y_16,w_346,h_239/fill/w_339,h_235,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/035244_516142e5fd21466aaf92b39e0883e66f~mv2.png	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/035244_516142e5fd21466aaf92b39e0883e66f_mv2.png/v1/crop/x_26,y_16,w_346,h_239/fill/w_339,h_235,al_c,q_85,usm_0.66_1.00_0.01,enc_au/035244_516142e5fd21466aaf92b39e0883e66f_mv2.55.delay	(from https://anisholi50.wixsite.com/anish-oli/category/decodeURIComponent(e)
14:39:24	1048731/1048731	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Apr%202023%2008:54:24%20GMT	https://anisholi50.wixsite.com/anish-oli/product-page/decodeURIComponent(e	C:/My%20Web%20Sites/anish%20oli/anisholi50.wixsite.com/anish-oli/product-page/decodeURIComponent(e.html	(from https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product)
14:39:25	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Apr%202023%2008:54:25%20GMT	https://anisholi50.wixsite.com/anish-oli/product-page/sitemap.xml	C:/My%20Web%20Sites/anish%20oli/anisholi50.wixsite.com/anish-oli/product-page/sitemap.xml	(from https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product)
14:39:25	2936/2936	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Apr%202023%2008:54:26%20GMT	https://anisholi50.wixsite.com/anish-oli/product-page/feed.xml	C:/My%20Web%20Sites/anish%20oli/anisholi50.wixsite.com/anish-oli/product-page/feed.xml	(from https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product)
14:39:26	1048662/1048662	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Apr%202023%2008:54:25%20GMT	https://anisholi50.wixsite.com/anish-oli/product-page/robots.txt	C:/My%20Web%20Sites/anish%20oli/anisholi50.wixsite.com/anish-oli/product-page/robots.html	(from https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product)
14:39:26	26578/26578	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:27%20GMT	https://static.wixstatic.com/media/3c76e2_bf235c38610f4d2a905db71095b351cf~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/3c76e2_bf235c38610f4d2a905db71095b351cf~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_bf235c38610f4d2a905db71095b351cf_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/3c76e2_bf235c38610f4d2a905db71095b351cf_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product)
14:39:27	7119/7119	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2013:05:52%20GMT	https://static.wixstatic.com/media/3c76e2_bf235c38610f4d2a905db71095b351cf~mv2.jpg/v1/fill/w_498,h_498,al_c,q_50,usm_0.66_1.00_0.01/3c76e2_bf235c38610f4d2a905db71095b351cf~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_bf235c38610f4d2a905db71095b351cf_mv2.jpg/v1/fill/w_498,h_498,al_c,q_50,usm_0.66_1.00_0.01/3c76e2_bf235c38610f4d2a905db71095b351cf_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product)
14:39:27	974010/974010	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Apr%202023%2008:54:26%20GMT	https://anisholi50.wixsite.com/anish-oli/blank	C:/My%20Web%20Sites/anish%20oli/anisholi50.wixsite.com/anish-oli/blank.html	(from https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product)
14:39:28	35533/35533	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:28%20GMT	https://static.wixstatic.com/media/3c76e2_f2d88894bda246979ba21e699878a3fa~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/3c76e2_f2d88894bda246979ba21e699878a3fa~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_f2d88894bda246979ba21e699878a3fa_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/3c76e2_f2d88894bda246979ba21e699878a3fa_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product)
14:39:28	830/830	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:29%20GMT	https://static.wixstatic.com/media/3c76e2_bf235c38610f4d2a905db71095b351cf~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/3c76e2_bf235c38610f4d2a905db71095b351cf~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_bf235c38610f4d2a905db71095b351cf_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/3c76e2_bf235c38610f4d2a905db71095b351cf_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product)
14:39:29	868/868	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:30%20GMT	https://static.wixstatic.com/media/3c76e2_f2d88894bda246979ba21e699878a3fa~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/3c76e2_f2d88894bda246979ba21e699878a3fa~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_f2d88894bda246979ba21e699878a3fa_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/3c76e2_f2d88894bda246979ba21e699878a3fa_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product)
14:39:30	22282/22282	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:31%20GMT	https://static.wixstatic.com/media/3c76e2_07655ae4c328480483afe8f1d58a683a~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/3c76e2_07655ae4c328480483afe8f1d58a683a~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_07655ae4c328480483afe8f1d58a683a_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/3c76e2_07655ae4c328480483afe8f1d58a683a_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-1)
14:39:31	6120/6120	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:31%20GMT	https://static.wixstatic.com/media/3c76e2_07655ae4c328480483afe8f1d58a683a~mv2.jpg/v1/fill/w_498,h_498,al_c,q_50,usm_0.66_1.00_0.01/3c76e2_07655ae4c328480483afe8f1d58a683a~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_07655ae4c328480483afe8f1d58a683a_mv2.jpg/v1/fill/w_498,h_498,al_c,q_50,usm_0.66_1.00_0.01/3c76e2_07655ae4c328480483afe8f1d58a683a_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-1)
14:39:31	21639/21639	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:32%20GMT	https://static.wixstatic.com/media/3c76e2_c00eb7bd3c954d559bb4dc56a7bcca13~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/3c76e2_c00eb7bd3c954d559bb4dc56a7bcca13~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_c00eb7bd3c954d559bb4dc56a7bcca13_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/3c76e2_c00eb7bd3c954d559bb4dc56a7bcca13_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-1)
14:39:32	802/802	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Apr%202023%2008:54:33%20GMT	https://static.wixstatic.com/media/3c76e2_07655ae4c328480483afe8f1d58a683a~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/3c76e2_07655ae4c328480483afe8f1d58a683a~mv2.jpg	C:/My%20Web%20Sites/anish%20oli/static.wixstatic.com/media/3c76e2_07655ae4c328480483afe8f1d58a683a_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/3c76e2_07655ae4c328480483afe8f1d58a683a_mv2.jpg	(from https://anisholi50.wixsite.com/anish-oli/product-page/i-m-a-product-1)
